STATE,COUNTY,TRACT,NAME,ct10,ct9,MSSAdef,NCHS_County,NCHS_CBSA,NCHS_2013code,NCHS_2006code,NCHS_1990basedcode,NCHS2013_text
6,13,336102,3361.02,6013336102,13336102,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,336201,3362.01,6013336201,13336201,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,336202,3362.02,6013336202,13336202,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,337100,3371,6013337100,13337100,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,337200,3372,6013337200,13337200,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,338101,3381.01,6013338101,13338101,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,19,4303,43.03,6019004303,19004303,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4404,44.04,6019004404,19004404,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4406,44.06,6019004406,19004406,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4408,44.08,6019004408,19004408,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4409,44.09,6019004409,19004409,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4503,45.03,6019004503,19004503,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4505,45.05,6019004505,19004505,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4506,45.06,6019004506,19004506,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4601,46.01,6019004601,19004601,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4602,46.02,6019004602,19004602,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4703,47.03,6019004703,19004703,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4704,47.04,6019004704,19004704,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4801,48.01,6019004801,19004801,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4802,48.02,6019004802,19004802,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,4902,49.02,6019004902,19004902,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5000,50,6019005000,19005000,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5100,51,6019005100,19005100,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5202,52.02,6019005202,19005202,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5204,52.04,6019005204,19005204,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5302,53.02,6019005302,19005302,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5304,53.04,6019005304,19005304,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5305,53.05,6019005305,19005305,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5405,54.05,6019005405,19005405,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5406,54.06,6019005406,19005406,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5407,54.07,6019005407,19005407,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5408,54.08,6019005408,19005408,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5410,54.1,6019005410,19005410,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,31,702,7.02,6031000702,31000702,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,800,8,6031000800,31000800,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1001,10.01,6031001001,31001001,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1002,10.02,6031001002,31001002,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1003,10.03,6031001003,31001003,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1100,11,6031001100,31001100,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1200,12,6031001200,31001200,Urban,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1300,13,6031001300,31001300,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1402,14.02,6031001402,31001402,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1500,15,6031001500,31001500,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1601,16.01,6031001601,31001601,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,31,1701,17.01,6031001701,31001701,Rural,Kings County,"Hanford-Corcoran, CA",4,4,5,Small merto
6,17,31200,312,6017031200,17031200,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31301,313.01,6017031301,17031301,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31302,313.02,6017031302,17031302,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31404,314.04,6017031404,17031404,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31405,314.05,6017031405,17031405,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31406,314.06,6017031406,17031406,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,13,338102,3381.02,6013338102,13338102,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,338201,3382.01,6013338201,13338201,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,338203,3382.03,6013338203,13338203,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,338204,3382.04,6013338204,13338204,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,338302,3383.02,6013338302,13338302,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,339001,3390.01,6013339001,13339001,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,339002,3390.02,6013339002,13339002,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,340001,3400.01,6013340001,13340001,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,340002,3400.02,6013340002,13340002,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,341000,3410,6013341000,13341000,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,343001,3430.01,6013343001,13343001,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,343002,3430.02,6013343002,13343002,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,343003,3430.03,6013343003,13343003,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345103,3451.03,6013345103,13345103,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345105,3451.05,6013345105,13345105,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345108,3451.08,6013345108,13345108,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345111,3451.11,6013345111,13345111,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345112,3451.12,6013345112,13345112,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,19,5503,55.03,6019005503,19005503,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5505,55.05,6019005505,19005505,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5507,55.07,6019005507,19005507,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5508,55.08,6019005508,19005508,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5509,55.09,6019005509,19005509,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5512,55.12,6019005512,19005512,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5513,55.13,6019005513,19005513,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5514,55.14,6019005514,19005514,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5515,55.15,6019005515,19005515,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5517,55.17,6019005517,19005517,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5518,55.18,6019005518,19005518,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5520,55.2,6019005520,19005520,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5522,55.22,6019005522,19005522,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5525,55.25,6019005525,19005525,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5602,56.02,6019005602,19005602,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5606,56.06,6019005606,19005606,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5607,56.07,6019005607,19005607,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5608,56.08,6019005608,19005608,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5701,57.01,6019005701,19005701,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5703,57.03,6019005703,19005703,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5704,57.04,6019005704,19005704,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5801,58.01,6019005801,19005801,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5804,58.04,6019005804,19005804,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5805,58.05,6019005805,19005805,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,33,300,3,6033000300,33000300,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,400,4,6033000400,33000400,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,502,5.02,6033000502,33000502,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,701,7.01,6033000701,33000701,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,702,7.02,6033000702,33000702,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,801,8.01,6033000801,33000801,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,802,8.02,6033000802,33000802,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,900,9,6033000900,33000900,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,17,31100,311,6017031100,17031100,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31503,315.03,6017031503,17031503,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31504,315.04,6017031504,17031504,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31600,316,6017031600,17031600,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,31800,318,6017031800,17031800,Urban,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,32000,320,6017032000,17032000,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,17,990000,9900,6017990000,17990000,Rural,El Dorado County,"Sacramento--Roseville--Arden-Arcade, CA",2,2,2,Large fringe metro
6,19,100,1,6019000100,19000100,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,200,2,6019000200,19000200,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,300,3,6019000300,19000300,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,13,345113,3451.13,6013345113,13345113,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345115,3451.15,6013345115,13345115,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345116,3451.16,6013345116,13345116,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345202,3452.02,6013345202,13345202,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345203,3452.03,6013345203,13345203,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,345204,3452.04,6013345204,13345204,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,346101,3461.01,6013346101,13346101,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,346102,3461.02,6013346102,13346102,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,346201,3462.01,6013346201,13346201,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,346204,3462.04,6013346204,13346204,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,347000,3470,6013347000,13347000,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,19,5904,59.04,6019005904,19005904,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5905,59.05,6019005905,19005905,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5906,59.06,6019005906,19005906,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5909,59.09,6019005909,19005909,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5911,59.11,6019005911,19005911,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,5912,59.12,6019005912,19005912,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6000,60,6019006000,19006000,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6201,62.01,6019006201,19006201,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6202,62.02,6019006202,19006202,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6300,63,6019006300,19006300,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6405,64.05,6019006405,19006405,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6501,65.01,6019006501,19006501,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6502,65.02,6019006502,19006502,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6602,66.02,6019006602,19006602,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6604,66.04,6019006604,19006604,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6700,67,6019006700,19006700,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,6802,68.02,6019006802,19006802,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,33,1000,10,6033001000,33001000,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,33,1100,11,6033001100,33001100,Rural,Lake County,"Clearlake, CA",5,5,5,Micropolitan
6,35,40302,403.02,6035040302,35040302,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40303,403.03,6035040303,35040303,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,19,400,4,6019000400,19000400,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,502,5.02,6019000502,19000502,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,600,6,6019000600,19000600,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,700,7,6019000700,19000700,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,901,9.01,6019000901,19000901,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,902,9.02,6019000902,19000902,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1000,10,6019001000,19001000,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1100,11,6019001100,19001100,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1201,12.01,6019001201,19001201,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1301,13.01,6019001301,19001301,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1303,13.03,6019001303,19001303,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1304,13.04,6019001304,19001304,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1408,14.08,6019001408,19001408,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1409,14.09,6019001409,19001409,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1410,14.1,6019001410,19001410,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1411,14.11,6019001411,19001411,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1413,14.13,6019001413,19001413,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1414,14.14,6019001414,19001414,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1500,15,6019001500,19001500,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1600,16,6019001600,19001600,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1700,17,6019001700,19001700,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1800,18,6019001800,19001800,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,1900,19,6019001900,19001900,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2100,21,6019002100,19002100,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2200,22,6019002200,19002200,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,13,348000,3480,6013348000,13348000,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,350000,3500,6013350000,13350000,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,351101,3511.01,6013351101,13351101,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,351102,3511.02,6013351102,13351102,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,351200,3512,6013351200,13351200,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,352101,3521.01,6013352101,13352101,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,352102,3521.02,6013352102,13352102,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,352201,3522.01,6013352201,13352201,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,352202,3522.02,6013352202,13352202,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,353001,3530.01,6013353001,13353001,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,353002,3530.02,6013353002,13353002,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,354001,3540.01,6013354001,13354001,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,354002,3540.02,6013354002,13354002,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,19,6900,69,6019006900,19006900,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7003,70.03,6019007003,19007003,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7004,70.04,6019007004,19007004,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7100,71,6019007100,19007100,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7201,72.01,6019007201,19007201,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7300,73,6019007300,19007300,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7400,74,6019007400,19007400,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7500,75,6019007500,19007500,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7600,76,6019007600,19007600,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7700,77,6019007700,19007700,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7801,78.01,6019007801,19007801,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,7802,78.02,6019007802,19007802,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,8000,80,6019008000,19008000,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,8100,81,6019008100,19008100,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,8200,82,6019008200,19008200,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,35,40305,403.05,6035040305,35040305,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40500,405,6035040500,35040500,Rural,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,35,40600,406,6035040600,35040600,Frontier,Lassen County,"Susanville, CA",5,5,6,Micropolitan
6,37,101110,1011.1,6037101110,37101110,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,101122,1011.22,6037101122,37101122,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,101220,1012.2,6037101220,37101220,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,101300,1013,6037101300,37101300,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,101400,1014,6037101400,37101400,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212304,2123.04,6037212304,37212304,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212305,2123.05,6037212305,37212305,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212410,2124.1,6037212410,37212410,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,37,212420,2124.2,6037212420,37212420,Urban,Los Angeles County,"Los Angeles-Long Beach-Anaheim, CA",1,1,1,Large central metro
6,19,2300,23,6019002300,19002300,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2400,24,6019002400,19002400,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2502,25.02,6019002502,19002502,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2601,26.01,6019002601,19002601,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2602,26.02,6019002602,19002602,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2701,27.01,6019002701,19002701,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2800,28,6019002800,19002800,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,19,2903,29.03,6019002903,19002903,Urban,Fresno County,"Fresno, CA",3,3,3,Medium metro
6,1,443200,4432,6001443200,1443200,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,443301,4433.01,6001443301,1443301,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,443322,4433.22,6001443322,1443322,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444100,4441,6001444100,1444100,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444200,4442,6001444200,1444200,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444301,4443.01,6001444301,1444301,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444302,4443.02,6001444302,1444302,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444500,4445,6001444500,1444500,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444601,4446.01,6001444601,1444601,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,444602,4446.02,6001444602,1444602,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,450102,4501.02,6001450102,1450102,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,450200,4502,6001450200,1450200,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,450300,4503,6001450300,1450300,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,450400,4504,6001450400,1450400,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,1,450502,4505.02,6001450502,1450502,Urban,Alameda County,"San Francisco-Oakland-Hayward, CA",1,1,1,Large central metro
6,13,355107,3551.07,6013355107,13355107,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355109,3551.09,6013355109,13355109,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355110,3551.1,6013355110,13355110,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355111,3551.11,6013355111,13355111,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355112,3551.12,6013355112,13355112,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355113,3551.13,6013355113,13355113,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355114,3551.14,6013355114,13355114,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355116,3551.16,6013355116,13355116,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355117,3551.17,6013355117,13355117,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355200,3552,6013355200,13355200,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355301,3553.01,6013355301,13355301,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,13,355302,3553.02,6013355302,13355302,Urban,Contra Costa County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,19,8302,83.02,6019008302,19008302,Rural,Fresno County,"Fresno, CA",3,3,3,Medium metro
